user_id,Studying Old Norse,Studying Ancient Greek,Studying Conlangs / Sign Language,Studying Javanese,Studying Indigenous Languages,Studying Farsi,Studying Sub-Saharan Languages,Studying Hindi-Urdu,Studying South Asian Languages,Studying Kazakh,Studying Azerbaijani,Studying Turkic Languages,Studying Turkish,Studying Mandarin,Studying Korean,Studying Khmer,Studying Vietnamese,Studying Mongolian,Studying Cantonese,Studying Thai,Studying Malay,Studying Cebuano-Bisaya,Studying Filipino,Studying Japanese,Studying Indonesian,Studying Basque,Studying Armenian,Studying Albanian,Studying Amazigh,Studying Greek,Studying Arabic,Studying Hebrew,Studying Macedonian,Studying Belarusian,Studying Slovenian,Studying Bulgarian,Studying Balkan Languages,Studying Czech-Slovak,Studying Polish,Studying Ukrainian,Studying Russian,Studying Spanish,Studying Catalan,Studying Romanian,Studying French,Studying Portuguese,Studying Latin,Studying Italian,Studying Latvian,Studying Lithuanian,Studying Hungarian,Studying Estonian,Studying Finnish,Studying Celtic,Studying Afrikaans,Studying Dutch,Studying Luxembourgish,Studying German,Studying Faroese,Studying Icelandic,Studying Danish,Studying Swedish,Studying Norwegian,Studying English,Fluent South Asian Languages,Fluent Hindi-Urdu,Fluent Filipino,Fluent Vietnamese,Fluent Japanese,Fluent Mandarin,Fluent Korean,Fluent Turkish,Fluent Farsi,Fluent Hebrew,Fluent Arabic,Fluent Macedonian,Fluent Bulgarian,Fluent Ukrainian,Fluent Balkan Languages,Fluent Czech-Slovak,Fluent Polish,Fluent Russian,Fluent Portuguese,Fluent Italian,Fluent Spanish,Fluent Catalan,Fluent French,Fluent Finnish,Fluent Icelandic,Fluent Afrikaans,Fluent Swedish,Fluent Dutch,Fluent German,Fluent Danish,Fluent Norwegian,Fluent English,Native Georgian,Native Basque,Native Albanian,Native Armenian,Native Greek,Native Hindi-Urdu,Native South Asian Languages,Native Khmer,Native Malay,Native Cantonese,Native Japanese,Native Thai,Native Filipino,Native Mandarin,Native Indonesian,Native Mongolian,Native Vietnamese,Native Korean,Native Indigenous Languages,Native Pashto,Native Kurdish,Native Farsi,Native Sub-Saharan Languages,Native Amazigh,Native Amharic,Native Arabic,Native Hebrew,Native Bulgarian,Native Slovenian,Native Macedonian,Native Balkan Languages,Native Czech-Slovak,Native Belarusian,Native Polish,Native Russian,Native Ukrainian,Native Turkic Languages,Native Turkish,Native Azerbaijani,Native Kazakh,Native Lithuanian,Native Latvian,Native Spanish,Native Romanian,Native Portuguese,Native Catalan,Native Italian,Native French,Native Celtic,Native Hungarian,Native Finnish,Native Estonian,Native Norwegian,Native Luxembourgish,Native Icelandic,Native German,Native Faroese,Native Swedish,Native Danish,Native Afrikaans,Native Dutch,Native English,Native Centish
1102354400724402207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
582920716207259688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1411969560084742226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1293706903943250041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
765733347422896160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404362120294301706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916411638914097162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
628756045652688916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174593279311085569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
